"","device_id","id_type","latitude","longitude","horizontal_accuracy","timestamp","ip_address","device_os","os_version","user_agent","country","source_id","publisher_id","app_id","location_context","geohash"
"983","e9fff8dc-2ca2-4ca8-a56b-c7de3d7a8b35","aaid",41.3497,-88.8415,13,1.6e+12,"173.22.33.198","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp2g4r7x7nbt"
"19869","cdca9469-3424-461a-ac32-21be1629be52","aaid",40.016006,-89.846924,21,1.6e+12,"103.242.193.82","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","d18e52e70c8d3efc8a9658fb4988c565",NA,"dp05ekxqnumb"
"1380","41007822-FE43-44AE-95D8-2689875160CF","idfa",29.0247,-80.9584,35,1.6e+12,"45.19.212.196","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djnmjezchs7b"
"10028","e8833d91-288f-4f86-bff6-2e7fb754a031","aaid",39.3392,-94.24831,82.5,1.6e+12,"99.203.33.211","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G981U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9yuzz36rrq1p"
"15998","bb4fdb12-7094-4042-99ee-8b06bc92d9e6","aaid",37.11494,-80.7636,30,1.6e+12,"67.163.119.63","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; SM-S767VL Build/PPR1.180610.011)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dnwe4htdpwks"
"17189","C214B73C-A8F9-4FA3-B0B8-8203F5884421","idfa",31.853949,-81.653114,12,1.6e+12,"107.77.232.33","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","f9f081a9eb245f3984c22a55d634808e",NA,"djtvjyy48w3h"
"22144","B8F1A7F8-3D21-471C-8057-CA98B68DF07B","idfa",29.5422,-95.3212,59,1.6e+12,"73.55.196.25","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9vk0ncvpz15x"
"3671","925C79D0-ACAC-4E48-A4FE-5C42FAB4E808","idfa",35.1349,-106.6402,20,1.6e+12,"174.237.130.111","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9whpvk4gx7cj"
"19074","e0939f21-5e6e-4cbb-aadb-d59acaf16044","aaid",30.35168,-91.12205,24,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9vrhwmqgq7ku"
"17011","C7ED1945-CE35-46AB-96AB-282D31F33743","idfa",44.98465,-93.50166,6,1.6e+12,"104.201.80.67","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","0796344d29e9be0047b05830cc8c9a93",NA,"9zvxbm4nt66x"
"16562","5ece6ff4-92a3-4f5e-8500-933e43a7fb06","aaid",37.900288,-86.08153,5,1.6e+12,"107.77.214.6","Android","","","US",30,"452e95cc840058a3212ea3ce2e8a35c0704e3b60edae351fc5c64045948e3702","",1,"dndz95t35j8w"
"17394","CB8BD0C8-7E75-40A0-A1E9-1F10A1BE0376","idfa",36.799053,-76.08739,40,1.6e+12,"100.4.102.118","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"dq9cke4f52sn"
"9759","a31e2e44-c6c5-446d-8453-946009431ec9","aaid",33.4987,-80.8466,83,1.6e+12,"174.253.135.242","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djyw86321d5h"
"22467","555ba85c-9e2a-4279-9efb-e7221d2cb5a8","aaid",30.021866,-90.01122,3,1.6e+12,"104.12.120.168","Android","","","US",30,"922f18a9685627f86e0d001d53baa7ab5128e018fb1e9257523f3423f58c34ca","",1,"9vrfz9rf43rt"
"1799","a0ba3862-4dc6-499a-9fd2-8f9757dd683a","aaid",33.3038,-85.4736,13,1.6e+12,"172.242.33.196","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djgjrnb08wnc"
"17183","C060C394-073E-4970-A56F-83173DB2DCF2","idfa",39.944283,-75.16762,11,1.6e+12,"100.11.11.242","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","b980e7f7afcc465ac9f4af70f4697129",NA,"dr4e1x8s79cy"
"2496","21652991-DA6E-4324-B97B-10A5ABFBFECC","idfa",39.611164,-119.708176,36.29,1.6e+12,"47.33.23.172","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9r4c7fzpv24t"
"18834","DC9D9EDC-BBEE-4C04-822D-D4B7AB474769","idfa",42.1506,-76.0551,20,1.6e+12,"74.67.102.58","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr3zv36359rm"
"22297","C3BA4AAD-4FA5-4FDB-B79E-66739B8ACC04","idfa",43.7574,-71.6881,19,1.6e+12,"73.114.80.0","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drv0bty364sm"
"12656","2b11c2e4-5df4-452c-8428-bca67fb039b1","aaid",28.057901,-82.55077,24,1.6e+12,"47.196.137.249","Android","9","Mozilla/5.0 (Linux; Android 9; SM-N950U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","US",24,"abdf882c25e08d9ba219fe33f17591fe","823661a2451a1dc6c0a4391311da2415",NA,"dhvr9eb35ecv"
"20820","ADB46401-CA55-4C0D-BD93-B5AF90684D48","idfa",40.711628,-74.341576,11,1.6e+12,"108.35.16.88","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr5ps7647tx2"
"1519","A333CFCA-522F-40DC-AC22-36F4C9BB3550","idfa",27.393707,-80.3175,10,1.6e+12,"73.49.163.31","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhygu6feftjk"
"21980","0f26d000-dcdc-4eca-bfef-9236ff9c8517","aaid",35.77845,-83.59174,18,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dnke9c62e4qr"
"22889","a774e7b9-a1a6-4902-b97f-761117e73919","aaid",37.851234,-85.94646,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dndzk4xeqmsb"
"6364","4d51abcf-bf03-439b-b0ff-9ac919c5d75c","aaid",40.885292,-73.61401,39.98,1.6e+12,"69.120.32.20","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LG-G710 Build/PKQ1.181105.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dr78sfgyj4ug"
"10939","3555B57A-E382-4608-A2F4-30B0E184C015","idfa",39.265472,-81.56312,1414,1.6e+12,"174.229.138.148","iOS","","WRAL%20Weather/5.8.7.484 CFNetwork/1128.0.1 Darwin/19.6.0","US",24,"abdf882c25e08d9ba219fe33f17591fe","1388f5fbd74464bfc4bb211973967596",NA,"dnvzrup9cwe4"
"17829","b56ce38e-1812-454f-8de4-fa8fd011cc83","aaid",41.987038,-88.13993,8,1.6e+12,"73.75.223.12","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-A505U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dp3qf7d2nz05"
"6692","7422709b-9a30-44d7-9a90-e5f4867d717a","aaid",42.130653,-87.78877,20.07,1.6e+12,"172.58.140.53","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; SM-G955U1 Build/PPR1.180610.011)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dp3xdmdhv748"
"14011","2ae38221-9f39-49de-b5f2-ad5fb526dbf0","aaid",34.863907,-114.63018,4086.461,1.6e+12,"172.58.76.56","Android","8","Mozilla/5.0 (Linux; Android 8.0.0; moto e5 plus Build/OCPS27.91-150-11-12; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","US",24,"8b9b2a36b50aaabc1a7691242322d5c8","13f944ab77ad1a243095436034d722a5",NA,"9qnqrdbbgpq3"
"20637","4035b529-c31d-4007-b9dd-7c6246bb9518","aaid",42.793987,-77.606186,3.22,1.6e+12,"172.101.200.227","Android","","","US",18,"2A536D6FFD39F4E4","B368A006B2109C87",NA,"dr8g6n2vhc3t"
"22823","51FDA820-81E9-446C-93A7-4A79A5D06D5D","idfa",42.35019,-71.06181,53,1.6e+12,"100.0.110.93","iOS","","","US",30,"b940a9f648c7c4edf5a31b7938819d382c6b84e52dc02b0868c2089ba2f16d55","",1,"drt2yvw7exrq"
"17482","cff36363-e026-439e-b393-28d7a668d3c6","aaid",32.939198,-97.25114,11,1.6e+12,"104.179.240.198","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","cb67945d0c0f27f9d2269daaa320f102",NA,"9vfg6urusr2w"
"3542","2ce442e1-8252-482b-98ec-835e6bfa0d2a","aaid",44.9576,-93.1225,5,1.6e+12,"174.219.137.209","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9zvzbbq30810"
"11984","C6BBC852-9BF1-45F5-A701-AA1AC1618DE5","idfa",29.578278,-98.309204,2,1.6e+12,"104.182.160.229","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","79244978b5ba2d6a2f5469a1576ac690",NA,"9v606bt3vw86"
"19527","127a95c8-9a1a-400d-a45a-b83d996b7fcb","aaid",32.774036,-96.68533,82.5,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"9vg4ry7fs7nn"
"5040","D88AC798-30D4-4F5C-917E-16BC19177C7D","idfa",41.250835,-84.4793,12,1.6e+12,"204.48.93.11","iOS","13.6","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML like Gecko) Mobile/15E148","US",30,"6c62c390ce2936c826792c0b90e82a3c93a020aded3edf06a0c4ecf2f7cabb0b","",0,"dp7fttkp9954"
"1043","3471794d-cc0b-42b6-936f-af0ac8a325b7","aaid",40.7118,-73.79196,999,1.6e+12,"100.2.50.136","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr5x8g676tt2"
"4619","6D2861C7-B96C-475F-AFAA-186649EC0899","idfa",29.1779,-95.446,85,1.6e+12,"107.135.234.168","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9vhjupdme4be"
"1201","EE1E930A-9314-475D-9D81-BADD163769D4","idfa",42.1094,-71.1759,91,1.6e+12,"174.192.16.184","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drmrs3g311rv"
"8554","7aa79f4c-1b32-434a-a17e-2af6be1aab94","aaid",39.30884,-76.669235,17.781,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dqcrx7gnt74w"
"4798","23570af1-4edc-4e7a-a29d-7f759ff9eb00","aaid",26.6786,-82.0263,32,1.6e+12,"73.23.128.141","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhtxv2wq0ewc"
"21668","5031e650-c810-41bc-8ac0-d4978636abaf","aaid",35.3288,-118.9748,28,1.6e+12,"108.197.124.208","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9q72uxmjnjxn"
"17905","3cc6c079-502a-4c9a-a027-3909d75f70ee","aaid",39.08056,-76.91581,8.9,1.6e+12,"99.203.202.61","Android","8.1","Dalvik/2.1.0 (Linux; U; Android 8.1.0; LG-Q710AL Build/O11019)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dqcq3drsg8pm"
"11087","9A6F4A91-F653-434C-B24C-17D1DFEB81DA","idfa",35.324768,-79.2684,2665,1.6e+12,"107.77.232.200","iOS","","WRAL%20Weather/5.8.17.547 CFNetwork/978.0.7 Darwin/18.6.0","US",24,"abdf882c25e08d9ba219fe33f17591fe","1388f5fbd74464bfc4bb211973967596",NA,"dnr8unwt8q53"
"3778","07ce4c27-263e-40ff-a72e-f812b1be7221","aaid",40.476,-79.7355,4,1.6e+12,"96.236.138.231","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dppq386mu38e"
"16467","5b15bdd5-fadb-49a7-ad12-9be4bce422bf","aaid",37.748894,-87.05607,19,1.6e+12,"104.5.108.191","Android","","","US",30,"3ccea98074885e324c058ecb5fb199a71b6b9f691a8e6760fb6f48cd40d4084f","",1,"dndndzzxnxf6"
"1625","f581e74f-d6f1-449e-8061-120273a6dbf5","aaid",33.8895,-84.2921,41,1.6e+12,"172.75.217.167","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dnh0cckkesx7"
"8441","1b4106e5-11f0-4dc0-baa8-24cf0faa33d3","aaid",43.428715,-103.47478,13.92,1.6e+12,"68.69.93.163","Android","7.1","Dalvik/2.1.0 (Linux; U; Android 7.1.1; SM-T560NU Build/NMF26X)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9xwrj3gywgjy"
"11300","4f663c7f-2ba7-4ff6-82da-7891441d3d0c","aaid",30.76701,-86.57778,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dj6rjbgyz6qc"
"19087","38463C9B-A257-43D3-B0EF-9A687E23D4E7","idfa",43.02025,-87.92018,12,1.6e+12,"","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp9kxrd7p791"
"16010","900ec51d-a826-4027-9b53-8744cfef5f60","aaid",31.927547,-106.405365,24.53,1.6e+12,"108.249.229.20","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; Pixel 4 XL Build/QQ3A.200805.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9tsmdsjzrq1p"
"5476","f575bc62-ff76-495c-9d6c-270156c007f7","aaid",35.70234,-78.74855,19.72,1.6e+12,"107.15.168.231","Android","7.1","Dalvik/2.1.0 (Linux; U; Android 7.1.1; XT1635-02 Build/NPN26.118-22-2)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dq25053j1y2u"
"1945","BB5D2E56-5465-461A-AD4E-38DCD35E373F","idfa",25.9381,-80.3146,36,1.6e+12,"98.254.83.188","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhwgs3usqhrn"
"18978","D7059661-7CD2-4FF1-AF2D-49B17CF68A7E","idfa",42.7161,-87.8233,85,1.6e+12,"70.92.186.151","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp9e181p29yy"
"16325","FFBD1720-36BF-4ECA-94D1-3C295C96FB12","idfa",27.818285,-82.69017,10,1.6e+12,"","iOS","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dhvnq24v72hj"
"17472","cc488096-c6ba-40cd-a36a-cf295b48fcee","aaid",39.652725,-104.79008,12,1.6e+12,"104.132.100.238","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","8d80afd96dfe5a7adc41c78ab07823d9",NA,"9xj3x6w1y5xp"
"13602","0CF2073D-934B-44DB-A65A-045E00AA4705","idfa",39.08064,-76.68947,67.7,1.6e+12,"172.58.190.238","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dqcqqfkmjz5e"
"8858","85346778-bd98-4f50-9e3b-a2d5edfdd10a","aaid",36.112164,-115.1707,14.049,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"9qqj7np285jw"
"5122","0471b6d5-9394-4924-9240-d3ac4526ff05","aaid",36.31654,-84.20169,2821.19,1.6e+12,"174.195.15.99","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-G710VM Build/PKQ1.181105.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dnknegnpnmsy"
"10222","921a907f-8be7-4201-b1d2-aa71291c320f","aaid",40.000504,-75.22,13.816,1.6e+12,"","Android","7.1.1","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dr4e83f7yfmc"
"20481","cedf395f-19af-4696-a079-d8cef1d0886a","aaid",36.26186,-81.87945,34,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dnmy2c30wsd7"
"21479","aeeb65d5-5f1c-4938-8104-1f1d8c031d6c","aaid",37.855106,-122.29201,17.426,1.6e+12,"73.241.60.123","Android","10","Mozilla/5.0 (Linux; Android 10; REVVLRY Build/QPY30.85-18; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","US",24,"8b9b2a36b50aaabc1a7691242322d5c8","8f47646c2633e220f8dae752fe536e6d",NA,"9q9p35m9vxq1"
"17220","cc786707-535d-449f-ae65-34050b34bf46","aaid",27.981462,-81.948296,13,1.6e+12,"100.3.101.70","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"dhvxpjz5f69v"
"12032","c73a99e7-6f8f-4c4c-a875-193b557f6845","aaid",39.5549,-107.77508,32,1.6e+12,"107.77.165.5","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"9x5358b848j2"
"19807","cd25a737-ffff-4b73-9249-405fd119fafc","aaid",39.89262,-82.730385,25,1.6e+12,"104.189.212.252","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","e9fdee57c2b2235818bdfb38f0114b9e",NA,"dpj4vqjx673u"
"13058","7f9ae459-907f-4bd3-a5c7-fbec3c770d1f","aaid",42.07876,-77.0515,15,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dr3pqshy9cnd"
"15458","B04DA293-86DD-4436-A39D-A31756F1E259","idfa",40.7652,-73.9588,11,1.6e+12,"67.245.102.61","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr5rvj0fe02e"
"8534","4492D1CC-68D3-41F1-8E69-6F63CD795B87","idfa",41.66775,-91.42469,13,1.6e+12,"72.139.202.181","iOS","13.7","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML like Gecko) Mobile/15E148","US",30,"765a1d4f2f6d63a86cddcdbae8dc8b2f8236ee9fe2d103ee704b391fb0d08f22","",0,"9zqvp96s4rcf"
"20794","D03F3A80-60D0-4544-9FA2-8A95533A09A0","idfa",35.1545,-111.6789,86,1.6e+12,"24.121.195.251","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9w0xfxtvucx7"
"12696","ab17ed41-afd0-434f-b49d-ebbff79435bd","aaid",34.818054,-77.52938,43,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"dq0y5f2vf7xx"
"20249","CF0403CD-D1B8-4BE6-A9BD-6A81E8D0C852","idfa",38.01703,-87.5032,6,1.6e+12,"104.15.185.130","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","481e1ab444c793caacf2028e3a8960f4",NA,"dncb2bf15xz6"
"6567","1ed1595e-db1d-4143-9ea5-642fef7b8598","aaid",41.500248,-93.52088,42.328,1.6e+12,"","Android","10","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",0,"9zmkpfuhmwbm"
"14278","c5e108fc-0f2a-40e9-9a7b-141472142f19","aaid",28.009687,-81.72482,21,1.6e+12,"104.137.118.25","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","0be5d24804fd307805b89da26d15acc4",NA,"dhvzk71b385j"
"12132","c731b9f1-e8fd-4fbe-bb6d-b34fab730aa9","aaid",39.932972,-75.17991,22,1.6e+12,"100.11.11.169","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","79244978b5ba2d6a2f5469a1576ac690",NA,"dr4e1jxdmjsb"
"10005","c2fe9c86-ae80-4956-af57-b1885a251f21","aaid",29.936474,-95.3165,6.61,1.6e+12,"107.127.6.203","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; LM-V600 Build/QKQ1.191222.002)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9vk4r1b8se5y"
"22197","C3659861-39AF-4BDE-A6F2-BB68E172CED8","idfa",42.3695,-83.4769,12,1.6e+12,"68.37.148.178","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dps9h3jupr15"
"15344","568325ed-5fe3-4827-a250-6f3eddf00261","aaid",37.822933,-94.70979,34,1.6e+12,"104.178.112.129","Android","","","US",30,"5b150ac3a4dfbe8fe78b7dfe735fe37d7b09dad621625005a37c556b91e16d69","",1,"9ysxhv6qtcg8"
"10903","3b6509d2-9d48-4aa2-9172-627ab31392dd","aaid",47.09897,-122.257515,6,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"c235cyng3kjd"
"22675","5466ac29-a3fd-497c-8a55-4d8c4911bf3b","aaid",42.046886,-71.87801,18,1.6e+12,"107.242.117.11","Android","","","US",30,"452e95cc840058a3212ea3ce2e8a35c0704e3b60edae351fc5c64045948e3702","",1,"drkzhqkhbgsr"
"13070","82A99C0F-CB79-4357-AA45-E5E282FF524C","idfa",41.2327,-96.1138,87,1.6e+12,"162.219.193.144","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9z7dsfhjfhkq"
"21209","11d6f80e-36bf-4143-a079-06037b6cf919","aaid",33.7485,-84.3871,29,1.6e+12,"107.77.237.228","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djgzzxxpq093"
"21896","46CCBF71-4FC3-4BF3-B2F5-0EFEB812EF4D","idfa",40.820496,-73.9183,5,1.6e+12,"107.77.226.125","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr72jznkdggj"
"22492","5501d99a-5cd5-4085-8515-4aeb931ae1e2","aaid",30.54297,-91.79509,20,1.6e+12,"104.5.248.226","Android","","","US",30,"452e95cc840058a3212ea3ce2e8a35c0704e3b60edae351fc5c64045948e3702","",1,"9vqtz0hveqkh"
"18945","4c792d68-1e0d-498c-b517-038322dfe5c9","aaid",40.7034,-89.4194,50,1.6e+12,"174.248.25.82","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp0rt1yf2zsk"
"5465","d4c15f99-548a-49fe-83a0-eaec9cb92a6d","aaid",28.690699,-100.48519,1935,1.6e+12,"172.58.97.180","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; SM-A102U Build/PPR1.180610.011)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9v0e1quzmmfe"
"4088","EAD06D75-F530-4A9D-91A5-E67B4BA28F25","idfa",41.47,-74.41,100,1.6e+12,"50.49.193.91","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr75fv2k30xc"
"11246","862a4d81-1dd7-4d94-aafb-8cd94ce9d26d","aaid",45.429073,-93.003555,22.667,1.6e+12,"96.2.0.130","Android","10","Mozilla/5.0 (Linux; Android 10; SM-G986U Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","US",24,"8b9b2a36b50aaabc1a7691242322d5c8","dfdf5aed821115edbb355f8717095796",NA,"cbjf7whgs14f"
"15900","edeae1af-9a24-4991-b265-0e7c09ef25b4","aaid",41.8847,-88.3028,95,1.6e+12,"172.13.61.151","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp3nq8gu5d1u"
"11563","CA348052-171E-42D9-B45C-41314A417C80","idfa",44.65051,-93.63691,15,1.6e+12,"107.77.173.0","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","f9f081a9eb245f3984c22a55d634808e",NA,"9zvqj0rsjf5s"
"19496","cc3b5af5-d003-43d4-abde-70cf0eb67b7c","aaid",37.94537,-122.046486,16.199,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"9q9pyg8ryc85"
"17932","DD053FD3-C55B-46FE-9DF7-FE878575D8E5","idfa",37.942905,-121.735176,32,1.6e+12,"172.56.39.83","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9q9rvg71ky1x"
"4214","0D02A0C5-E2D2-4CE9-BD32-42B9358F41E2","idfa",38.3862,-121.991,65,1.6e+12,"69.236.169.82","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9qc625bzgdr3"
"14624","c1d61fe9-81be-4b82-868c-0d0fcd93ebf1","aaid",36.78279,-76.156166,29,1.6e+12,"100.4.0.241","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","acc9e531d6ad8caaa36d6195a9af996f",NA,"dq9c700g29nz"
"10082","6E2EF64A-3FD1-4557-97F7-16511D9D38A7","idfa",37.210308,-93.23636,5.23,1.6e+12,"174.234.140.110","iOS","","","US",18,"2A536D6FFD39F4E4","16A579133118260E",NA,"9ytewmgmg2hj"
"3946","0742F2A8-2517-4126-AD0F-377D078BCB97","idfa",36.8989,-89.9456,95,1.6e+12,"104.245.255.28","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dn81cjpxet3f"
"21226","1F6063B6-5ADD-4262-B187-8F8F096CF754","idfa",29.6467,-82.3284,44,1.6e+12,"24.50.224.78","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djm2wt4291rv"
